id,answer,time
13,ผู้ลงทุนชอบหลักทรัพย์ที่มีสภาพคล่องสูง เนื่องจากสามารถซื้อขายแลกเปลี่ยนมือได้เร็ว 2. อัตราดอกเบี้ย การเพิ่มขึ้นของอัตราดอกเบี้ยทำให้ผู้ลงทุนหันไปลงทุนในตราสารหนี้มากขึ้น 3. เงินเฟ้อ เงินเฟ้อที่สูงขึ้น ทำให้ผู้ลงทุนต้องการผลตอบแทนจากการลงทุนที่สูงขึ้น (ต้องการซื้อตราสารทุนในราคาที่ถูกลง) เพื่อชดเชยกับเงินเฟ้อ,4.903408765792847
14,หุ้นกู้ที่ให้สิทธิกับผู้ลงทุนในการแปลงเป็นหุ้นสามัญได้ ซึ่งจะมีกำหนดราคาแปลงสภาพ (Conversion Price) และอัตราส่วนการแปลงสภาพ (Conversion Ratio) หุ้นกู้แปลงสภาพมีลักษณะเสมือน ตราสารหนี้ที่ไม่มีสิทธิแฝง+สิทธิในการแปลงเป็นหุ้นสามัญ ส่งผลให้การเปลี่ยนแปลงของราคาหุ้นสามัญมีผลต่อราคาหุ้นกู้แปลงสภาพดังนี้,16.38862705230713
15,บาท * ระยะเวลาเสนอขายครั้งแรกต้องไม่น้อยกว่า 2 วัน,15.137557029724121
16,หัก ณ ที่จ่าย 15%,4.661800146102905
17,"หุ้น, ตราสารหนี้, อสังหาริมทรัพย์, ทองคำ เป็นต้น โดยมี “ผู้จัดการกองทุน (Fund Manager)” ซึ่งเป็นผู้เชี่ยวชาญในการลงทุนที่ผ่านการอบรมและการทดสอบทางการเงิน เป็นผู้บริหารจัดการกองทุน 1.2 โครงสร้างของการบริหารกองทุนรวมในไทย 1. บริษัทที่ทำธุรกิจขายกองทุนรวม คือ บริษัทหลักทรัพย์จัดการกองทุน (บลจ.) โดย บลจ. ต้องได้รับใบอนุญาตการประกอบกิจการจากกระทรวงการคลัง 2. ขั้นตอนการจัดตั้งและการเสนอขายกองทุนรวม 1) การจัดทำโครงการกองทุนรวม บลจ. ต้องแต่งตั้งผู้ดูแลผลประโยชน์ของกองทุนรวม และจัดทำหนังสือชี้ชวนเพื่อให้ข้อมูลกับผู้ลงทุน ซึ่งประกอบด้วยเอกสารดังนี้ * หนังสือชี้ชวนส่วนข้อมูลโครงการ คือ เอกสารที่มีข้อมูลที่เกี่ยวข้องกับกองทุนรวม เช่น ชื่อกองทุน, ชื่อ บลจ. ที่เสนอขายกองทุน, ประเภทกองทุน, นโยบายการลงทุน, นโยบายการจ่ายเงินปันผล, การขายและการรับซื้อคืน, ค่าธรรมเนียมการบริหารจัดการ, ผู้ดูแลผลประโยชน์ของกองทุนรวม",12.528761148452759
18,"ผลตอบแทนจากส่วนต่างราคา (Capital Gain) 2. ผลตอบแทนจากการปันผล (Dividend) 4.2 ผลตอบแทนจากการปันผล (Dividend) โดยทั่วไปแล้วเมื่อบริษัทมีกำไร บริษัทจะนำกำไรส่วนหนึ่งไปลงทุนขยายกิจการ อีกส่วนจะแบ่งคืนให้กับผู้ถือหุ้น ซึ่งเงินที่แบ่งคืนนี้เรียกว่า “เงินปันผล” (Cash Dividend) อย่างไรก็ตามในกรณีที่บริษัทต้องการกำไรทั้งหมดไปลงทุนต่อ บริษัทอาจเลือกจ่ายปันผลเป็นหุ้น (Stock Dividend) หรือไม่จ่ายเงินปันผลเลย 1. ลำดับเหตุการณ์ที่เกี่ยวข้องกับการจ่ายเงินปันผล มีตัวอย่างดังนี้ 10 เม.ย.: บริษัทประกาศว่าจะจ่ายเงินปันผล ซึ่งบริษัทจะแจ้งข้อมูล จำนวนเงินที่จ่ายปันผล, วันที่ขึ้นเครื่องหมาย XD, วันที่ปิดสมุดทะเบียน, วันที่จ่ายปันผล",4.919583797454834
19,ซึ่งมีหลักการเหมือนการผ่อนบ้านนั่นเอง (เงินผ่อนบ้านแต่ละงวด ส่วนหนึ่งจะเป็นดอกเบี้ยและอีกส่วนเป็นเงินต้น),18.74689483642578
20,ตลาดหลักทรัพย์แห่งประเทศไทย 6. แผนสำรองกรณีระบบการซื้อขายของตลาดหลักทรัพย์ขัดข้อง,3.9208550453186035
21,,1.6667912006378174
22,ต้องมี ≥ 1 ราย,32.414379835128784
23,3. สำนักหักบัญชี (Thailand Clearing Houses : TCH),11.668874979019165
24,"และไม่มีการชำระเงินต้นคืน 5.2 แบ่งตามผู้ออกตราสาร 1. ตราสารหนี้ภาครัฐ คือ ตราสารหนี้ที่ออกโดยภาครัฐ (กระทรวงการคลัง, รัฐวิสาหกิจ, ธนาคารแห่งประเทศไทย) ซึ่งในทางทฤษฎีแล้วถือว่าเป็นตราสารที่ปราศจากความเสี่ยงในการผิดนัดชำระหนี้",20.67273998260498
25,* ราคาสินค้าโภคภัณฑ์ส่วนใหญ่ ปรับตามเงินเฟ้อ * มีความผันผวนสูง ตามความผันผวนของสินค้าโภคภัณฑ์ * กองทุนอาจนำเงินไปลงทุนในสินค้าโดยตรง (Physical Asset) หรือ ลงทุนในตราสารอนุพันธ์ที่ราคาอ้างอิงกับสินค้าโภคภัณฑ์ เพื่อลดความค่าใช้จ่ายและความยุ่งยากในการจัดเก็บสินค้า อย่างไรก็ตามราคาของตราสารอนุพันธ์อาจไม่สามารถปรับขึ้นลงตามราคาสินค้าโภคภัณฑ์ที่อ้างอิงได้อย่างสมบูรณ์,63.23617601394653
26,ผู้ที่ซื้อหุ้นก่อน XD 1 วันทำการ และขายทันทีในวันที่ขึ้นเครื่องหมาย XD จะยังคงได้รับเงินปันผล แม้ว่าจะถือครองหุ้นแค่เพียง 1 วันก็ตาม อย่างไรก็ตามในวันที่ขึ้น XD ราคาหุ้นมักจะลงเท่ากับเงินปันผล * เหตุที่ต้องปิดสมุดทะเบียนหลังขึ้น XD 2 วันทำการ เนื่องรอการชำระเงินและส่งมอบหลักทรัพย์ 2. อัตราส่วนที่เกี่ยวข้องกับเงินปันผล 1) อัตราส่วนการจ่ายเงินปันผล (Dividend Payout Ratio) คือ อัตราส่วนการแบ่งจ่ายเงินปันผลจากกำไรของบริษัท 2) อัตราผลตอบแทนจากเงินปันผล (Dividend Yield) ที่ผู้ลงทุนได้รับจากการลงทุน,5.051869869232178
27,Relative Valuation เป็นการประเมินมูลค่าโดยใช้วิธีการเปรียบเทียบอัตราส่วนทางการเงินกับบริษัทอื่นที่มีลักษณะของธุรกิจคล้ายคลึงกัน,2.3794610500335693
28,เป็นการลงทุนในทิศทางที่ตรงข้ามกับคนส่วนใหญ่ * เป็นการลงทุนโดยดูความรู้สึก (Sentiment) ของคนส่วนใหญ่,6.847718954086304
29,"ราคาของหุ้นก็มักปรับตัวลดลง ซึ่งความเสี่ยงที่จะกระทบต่อผลการดำเนินงานมีดังนี้ 1. ความเสี่ยงทางธุรกิจ (Business Risk) คือ ความเสี่ยงจากการดำเนินธุรกิจ เช่น การแข่งขันของอุตสาหกรรม, นโยบายการทำธุรกิจของบริษัท, ความเสี่ยงในการทำโครงการต่างๆ 2. ความเสี่ยงทางการเงิน (Financial Risk) คือ ความเสี่ยงจากโครงสร้างการเงินของบริษัท (โครงสร้างทางการเงินของบริษัท หมายถึงแหล่งที่มาของเงินทุนในการทำธุรกิจ ซึ่งโดยทั่วไปจะมาจาก 2 แหล่งคือ",3.1800687313079834
30,,1.0376582145690918
